division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,year,month,season,spend_google,spend_email,spend_facebook,spend_affiliate
B,2020-02-15,183691,198041,3581869,2118857.141,1884146,59426,381029,1181536,2020,2,Winter,7163.74,2118.86,2826.22,71.31
B,2020-02-22,147564,190041,3670032,3051189.135,1779732,70252,337803,968892,2020,2,Winter,7340.06,3051.19,2669.6,84.3
B,2020-02-29,118075,173100,3534401,2198397.943,680796,59464,290587,715626,2020,2,Winter,7068.8,2198.4,1021.19,71.36
C,2018-01-06,228,393,318,74238.21215,15186,4361,843,39282,2018,1,Winter,0.64,74.24,22.78,5.23
C,2018-01-13,904,543,762,107819.4923,2807,3334,37,54136,2018,1,Winter,1.52,107.82,4.21,4.0
C,2018-01-20,636,901,404,92002.73704,8171,4318,254,59541,2018,1,Winter,0.81,92.0,12.26,5.18
C,2018-01-27,510,435,196,89058.81906,12224,3441,440,80242,2018,1,Winter,0.39,89.06,18.34,4.13
C,2018-02-03,91,622,138,87120.55939,7527,2801,964,76308,2018,2,Winter,0.28,87.12,11.29,3.36
C,2018-02-10,906,611,231,93089.23141,7340,3687,727,48171,2018,2,Winter,0.46,93.09,11.01,4.42
C,2018-02-17,500,992,354,134961.7923,19186,3966,195,72861,2018,2,Winter,0.71,134.96,28.78,4.76
C,2018-02-24,975,497,124,117760.6824,134,2603,136,80822,2018,2,Winter,0.25,117.76,0.2,3.12
C,2018-03-03,716,711,907,89992.95588,2558,3170,643,120957,2018,3,Spring,1.81,89.99,3.84,3.8
C,2018-03-10,19,48,672,100182.833,12646,2846,828,84285,2018,3,Spring,1.34,100.18,18.97,3.42
C,2018-03-17,379,218,744,98751.53603,1948,3794,456,55393,2018,3,Spring,1.49,98.75,2.92,4.55
C,2018-03-24,531,641,296,90189.03174,12949,3464,784,67983,2018,3,Spring,0.59,90.19,19.42,4.16
C,2018-03-31,447,879,530,90898.94663,5487,3572,677,133632,2018,3,Spring,1.06,90.9,8.23,4.29
C,2018-04-07,621,155,770,89348.93995,16788,3379,861,39520,2018,4,Spring,1.54,89.35,25.18,4.05
C,2018-04-14,993,376,430,108189.4378,9852,3280,30,39494,2018,4,Spring,0.86,108.19,14.78,3.94
C,2018-04-21,542,620,82,88344.52033,6638,3832,585,89292,2018,4,Spring,0.16,88.34,9.96,4.6
C,2018-04-28,873,262,255,100937.4584,4184,2537,990,75097,2018,4,Spring,0.51,100.94,6.28,3.04
C,2018-05-05,481,254,564,85149.76123,7493,2062,880,56136,2018,5,Spring,1.13,85.15,11.24,2.47
C,2018-05-12,325,957,740,74191.00917,6090,3060,358,83637,2018,5,Spring,1.48,74.19,9.14,3.67
C,2018-05-19,691,654,889,80801.62212,1192,3610,128,102751,2018,5,Spring,1.78,80.8,1.79,4.33
C,2018-05-26,200,671,36,97050.38821,3092,3509,883,68179,2018,5,Spring,0.07,97.05,4.64,4.21
C,2018-06-02,101,963,554,71587.12637,7819,3293,518,119482,2018,6,Summer,1.11,71.59,11.73,3.95
C,2018-06-09,975,744,196,79820.56113,12747,2286,339,111781,2018,6,Summer,0.39,79.82,19.12,2.74
C,2018-06-16,661,458,574,71899.69105,6624,3842,367,110249,2018,6,Summer,1.15,71.9,9.94,4.61
C,2018-06-23,270,845,184,84130.30457,5275,4290,673,63436,2018,6,Summer,0.37,84.13,7.91,5.15
C,2018-06-30,654,138,842,78935.42963,5977,4259,699,119573,2018,6,Summer,1.68,78.94,8.97,5.11
C,2018-07-07,920,241,583,69519.82691,4890,3255,414,48108,2018,7,Summer,1.17,69.52,7.33,3.91
C,2018-07-14,171,65,156,99008.92199,19996,4469,841,49500,2018,7,Summer,0.31,99.01,29.99,5.36
C,2018-07-21,237,90,818,75248.26778,16787,3554,412,66376,2018,7,Summer,1.64,75.25,25.18,4.26
C,2018-07-28,694,943,750,78731.84176,11920,3346,662,49643,2018,7,Summer,1.5,78.73,17.88,4.02
C,2018-08-04,304,452,542,60774.25676,12207,3260,353,44803,2018,8,Summer,1.08,60.77,18.31,3.91
C,2018-08-11,902,524,175,75768.8162,15196,2499,767,50488,2018,8,Summer,0.35,75.77,22.79,3.0
C,2018-08-18,336,428,635,88205.36303,24599,3048,975,42106,2018,8,Summer,1.27,88.21,36.9,3.66
C,2018-08-25,121,478,657,89008.2925,42002,2996,323,89428,2018,8,Summer,1.31,89.01,63.0,3.6
C,2018-09-01,369,515,813,70943.69145,32062,3575,488,47607,2018,9,Fall,1.63,70.94,48.09,4.29
C,2018-09-08,791,811,373,74255.57246,38017,2837,265,41392,2018,9,Fall,0.75,74.26,57.03,3.4
C,2018-09-15,172,319,234,72378.2845,29787,1676,518,47841,2018,9,Fall,0.47,72.38,44.68,2.01
C,2018-09-22,159,592,516,69573.55609,31127,1797,416,66568,2018,9,Fall,1.03,69.57,46.69,2.16
C,2018-09-29,927,801,226,61505.32218,28429,1810,170,45527,2018,9,Fall,0.45,61.51,42.64,2.17
C,2018-10-06,618,378,511,56325.09614,14671,1469,426,75734,2018,10,Fall,1.02,56.33,22.01,1.76
C,2018-10-13,570,106,265,55803.78371,17635,2082,500,99394,2018,10,Fall,0.53,55.8,26.45,2.5
C,2018-10-20,254,342,286,55208.45833,15757,1986,405,146290,2018,10,Fall,0.57,55.21,23.64,2.38
C,2018-10-27,296,84,450,58656.95952,15579,1351,946,136990,2018,10,Fall,0.9,58.66,23.37,1.62
C,2018-11-03,25,1011,39,57435.46153,23392,1330,842,155669,2018,11,Fall,0.08,57.44,35.09,1.6
C,2018-11-10,19,295,925,119185.4036,36467,2071,960,131953,2018,11,Fall,1.85,119.19,54.7,2.49
C,2018-11-17,999,171,978,116691.9775,50268,1544,714,173164,2018,11,Fall,1.96,116.69,75.4,1.85
C,2018-11-24,454,424,799,118449.5544,98923,1331,91,326023,2018,11,Fall,1.6,118.45,148.38,1.6
C,2018-12-01,592,42,643,146330.3759,19800,1694,195,191931,2018,12,Winter,1.29,146.33,29.7,2.03
C,2018-12-08,1510,1365,133,90858.37377,10586,1718,2581,125515,2018,12,Winter,0.27,90.86,15.88,2.06
C,2018-12-15,1600,1127,231,75084.44426,17786,1515,1396,86141,2018,12,Winter,0.46,75.08,26.68,1.82
C,2018-12-22,1108,427,552,73797.95897,8293,1412,1147,84202,2018,12,Winter,1.1,73.8,12.44,1.69
C,2018-12-29,771,853,224,103358.5802,5565,1648,1385,33790,2018,12,Winter,0.45,103.36,8.35,1.98
C,2019-01-05,569,1007,855,103476.635,2602,1628,340,63002,2019,1,Winter,1.71,103.48,3.9,1.95
C,2019-01-12,665,665,275,77649.86595,5464,2621,1390,69389,2019,1,Winter,0.55,77.65,8.2,3.15
C,2019-01-19,729,993,437,97728.8244,12599,3005,773,47610,2019,1,Winter,0.87,97.73,18.9,3.61
C,2019-01-26,1284,499,238,79734.43444,42911,3149,866,167985,2019,1,Winter,0.48,79.73,64.37,3.78
C,2019-02-02,710,722,581,76229.44131,34359,3110,1543,41854,2019,2,Winter,1.16,76.23,51.54,3.73
C,2019-02-09,1121,949,231,76350.57604,16700,2351,1469,35106,2019,2,Winter,0.46,76.35,25.05,2.82
C,2019-02-16,574,568,216,97370.13957,18143,2303,1096,62659,2019,2,Winter,0.43,97.37,27.21,2.76
C,2019-02-23,454,522,872,64585.4492,7653,2388,1256,64558,2019,2,Winter,1.74,64.59,11.48,2.87
C,2019-03-02,297,811,263,88506.4449,4220,2427,1108,54858,2019,3,Spring,0.53,88.51,6.33,2.91
C,2019-03-09,421,642,66,82489.01285,5901,2880,191,41347,2019,3,Spring,0.13,82.49,8.85,3.46
C,2019-03-16,614,452,741,75870.86544,11126,4022,635,47707,2019,3,Spring,1.48,75.87,16.69,4.83
C,2019-03-23,866,714,923,75397.69528,16565,2750,1045,66589,2019,3,Spring,1.85,75.4,24.85,3.3
C,2019-03-30,478,830,187,93016.82035,19364,2890,779,59232,2019,3,Spring,0.37,93.02,29.05,3.47
C,2019-04-06,350,1657,696,77700.21059,8610,1637,1509,34730,2019,4,Spring,1.39,77.7,12.92,1.96
C,2019-04-13,920,560,28,75003.14544,15336,2450,1516,43451,2019,4,Spring,0.06,75.0,23.0,2.94
C,2019-04-20,1003,927,322,82304.70777,20712,1758,1029,55228,2019,4,Spring,0.64,82.3,31.07,2.11
C,2019-04-27,108,1007,22,95272.79027,19328,1542,882,74918,2019,4,Spring,0.04,95.27,28.99,1.85
C,2019-05-04,886,785,522,67524.86445,12746,1465,1722,33758,2019,5,Spring,1.04,67.52,19.12,1.76
C,2019-05-11,728,1206,228,55964.30824,16639,1285,1721,55523,2019,5,Spring,0.46,55.96,24.96,1.54
C,2019-05-18,1365,1234,245,65494.53824,25477,1678,1714,41548,2019,5,Spring,0.49,65.49,38.22,2.01
C,2019-05-25,905,1122,615,64211.61756,29389,1912,1822,49619,2019,5,Spring,1.23,64.21,44.08,2.29
C,2019-06-01,604,1668,979,56351.78843,10077,1591,1980,75292,2019,6,Summer,1.96,56.35,15.12,1.91
C,2019-06-08,5302,1907,363,52290.50056,20885,1872,6405,48892,2019,6,Summer,0.73,52.29,31.33,2.25
C,2019-06-15,3722,2398,404,56493.01405,23830,2403,4762,54492,2019,6,Summer,0.81,56.49,35.74,2.88
C,2019-06-22,1910,1668,795,67571.66647,21123,1729,3180,83883,2019,6,Summer,1.59,67.57,31.68,2.07
C,2019-06-29,1776,1729,262,69255.7806,13177,1689,2851,57799,2019,6,Summer,0.52,69.26,19.77,2.03
C,2019-07-06,1624,2034,856,64861.95203,12340,1668,2601,41214,2019,7,Summer,1.71,64.86,18.51,2.0
C,2019-07-13,1501,2182,178,40894.44732,30255,2555,3976,79453,2019,7,Summer,0.36,40.89,45.38,3.07
C,2019-07-20,1342,3604,242,85371.39714,16224,2459,3924,66337,2019,7,Summer,0.48,85.37,24.34,2.95
C,2019-07-27,1370,3094,534,54682.40674,21790,1492,4916,36365,2019,7,Summer,1.07,54.68,32.68,1.79
C,2019-08-03,3892,3398,263,42547.90503,9916,1723,7497,44757,2019,8,Summer,0.53,42.55,14.87,2.07
C,2019-08-10,1568,4680,468,52430.51882,12586,1786,5986,33523,2019,8,Summer,0.94,52.43,18.88,2.14
C,2019-08-17,2152,4772,38,57530.31698,18210,1247,5798,33675,2019,8,Summer,0.08,57.53,27.32,1.5
C,2019-08-24,1944,3098,806,56591.45647,13257,1679,5160,101378,2019,8,Summer,1.61,56.59,19.89,2.01
C,2019-08-31,2557,2314,936,61274.41343,12472,2195,4022,49953,2019,8,Summer,1.87,61.27,18.71,2.63
C,2019-09-07,1818,1777,670,76810.83219,29338,1309,3495,54020,2019,9,Fall,1.34,76.81,44.01,1.57
C,2019-09-14,1792,1350,390,97889.64589,26071,1838,2772,87712,2019,9,Fall,0.78,97.89,39.11,2.21
C,2019-09-21,1775,1793,82,99341.69028,44440,1802,3124,32979,2019,9,Fall,0.16,99.34,66.66,2.16
C,2019-09-28,2727,1715,993,58850.6491,131001,1317,3243,44538,2019,9,Fall,1.99,58.85,196.5,1.58
C,2019-10-05,1017,1813,321,84986.21544,36408,1055,2503,147739,2019,10,Fall,0.64,84.99,54.61,1.27
C,2019-10-12,873,1209,708,89907.41681,41943,1687,1631,75491,2019,10,Fall,1.42,89.91,62.91,2.02
C,2019-10-19,658,1717,164,79797.73229,34348,1525,2570,152811,2019,10,Fall,0.33,79.8,51.52,1.83
C,2019-10-26,897,1594,149,78711.4141,32935,910,1441,169398,2019,10,Fall,0.3,78.71,49.4,1.09
C,2019-11-02,1233,1195,99,72250.27245,35725,2092,2418,134013,2019,11,Fall,0.2,72.25,53.59,2.51
C,2019-11-09,1314,1466,751,115660.2647,57087,1441,2149,140189,2019,11,Fall,1.5,115.66,85.63,1.73
C,2019-11-16,1406,2369,496,149696.6767,90122,1089,3163,161867,2019,11,Fall,0.99,149.7,135.18,1.31
C,2019-11-23,258,2417,685,81005.43061,173786,1062,2151,175180,2019,11,Fall,1.37,81.01,260.68,1.27
C,2019-11-30,951,2174,359,149687.8066,100132,1381,2393,271587,2019,11,Fall,0.72,149.69,150.2,1.66
C,2019-12-07,1166,2065,652,137369.2796,105250,2027,1761,266295,2019,12,Winter,1.3,137.37,157.88,2.43
C,2019-12-14,727,1304,164,82024.7843,103151,1398,2276,115058,2019,12,Winter,0.33,82.02,154.73,1.68
C,2019-12-21,572,1512,376,83034.01492,41289,912,2000,90280,2019,12,Winter,0.75,83.03,61.93,1.09
C,2019-12-28,435,1633,87,56693.13179,16388,2872,1997,40790,2019,12,Winter,0.17,56.69,24.58,3.45
C,2020-01-04,2464,1969,531,65779.89976,13480,1401,3712,59974,2020,1,Winter,1.06,65.78,20.22,1.68
C,2020-01-11,374,2064,313,87232.33961,20494,1918,2934,42637,2020,1,Winter,0.63,87.23,30.74,2.3
C,2020-01-18,519,2628,376,82298.2642,23327,2292,2767,45616,2020,1,Winter,0.75,82.3,34.99,2.75
C,2020-01-25,2220,1917,282,67921.4888,19011,1753,3537,58523,2020,1,Winter,0.56,67.92,28.52,2.1
C,2020-02-01,1608,3193,541,212288.8766,6987,3566,4205,53427,2020,2,Winter,1.08,212.29,10.48,4.28
C,2020-02-08,2441,2846,317,78122.88615,26527,1139,4765,53023,2020,2,Winter,0.63,78.12,39.79,1.37
C,2020-02-15,1500,2552,185,61334.57103,48935,2359,4237,105304,2020,2,Winter,0.37,61.33,73.4,2.83
C,2020-02-22,1033,3048,507,88873.80303,46320,2416,3869,80255,2020,2,Winter,1.01,88.87,69.48,2.9
C,2020-02-29,1190,2685,517,63599.25383,21514,1529,2896,40508,2020,2,Winter,1.03,63.6,32.27,1.83
D,2018-01-06,802,565,204,858341.8388,200836,54641,369,125776,2018,1,Winter,0.41,858.34,301.25,65.57
D,2018-01-13,709,164,814,1241944.524,33928,47509,798,111722,2018,1,Winter,1.63,1241.94,50.89,57.01
D,2018-01-20,408,849,683,1052980.061,113165,65788,150,111894,2018,1,Winter,1.37,1052.98,169.75,78.95
D,2018-01-27,832,407,815,1024823.637,179016,44347,998,125557,2018,1,Winter,1.63,1024.82,268.52,53.22
D,2018-02-03,331,119,937,1001984.694,103723,34536,293,114274,2018,2,Winter,1.87,1001.98,155.58,41.44
D,2018-02-10,936,1000,104,1065942.117,100467,42332,417,118294,2018,2,Winter,0.21,1065.94,150.7,50.8
D,2018-02-17,138,157,887,1555413.305,251488,42720,679,156648,2018,2,Winter,1.77,1555.41,377.23,51.26
D,2018-02-24,708,768,875,1361595.927,453,34346,24,158017,2018,2,Winter,1.75,1361.6,0.68,41.22
D,2018-03-03,836,476,28,1037976.268,37343,38703,642,127988,2018,3,Spring,0.06,1037.98,56.01,46.44
D,2018-03-10,998,266,334,1157819.831,163395,37326,945,143806,2018,3,Spring,0.67,1157.82,245.09,44.79
D,2018-03-17,68,725,968,1141788.672,18411,42546,635,160994,2018,3,Spring,1.94,1141.79,27.62,51.06
D,2018-03-24,960,506,872,1040273.537,137196,51119,82,144183,2018,3,Spring,1.74,1040.27,205.79,61.34
D,2018-03-31,304,410,753,1048490.75,77802,40574,556,117004,2018,3,Spring,1.51,1048.49,116.7,48.69
D,2018-04-07,387,543,255053,1027642.764,192143,35135,639,109379,2018,4,Spring,510.11,1027.64,288.21,42.16
D,2018-04-14,990,203,407894,1244508.523,134657,32690,308,117220,2018,4,Spring,815.79,1244.51,201.99,39.23
D,2018-04-21,303,822,418282,1010776.702,93386,43480,804,135470,2018,4,Spring,836.56,1010.78,140.08,52.18
D,2018-04-28,262,393,435186,1161424.398,54943,33272,659,130197,2018,4,Spring,870.37,1161.42,82.41,39.93
D,2018-05-05,638,50,474947,980266.6182,115062,31450,921,141607,2018,5,Spring,949.89,980.27,172.59,37.74
D,2018-05-12,331,515,643659,851710.8663,116313,40769,584,123108,2018,5,Spring,1287.32,851.71,174.47,48.92
D,2018-05-19,945,683,661836,928631.1815,12042,33652,520,110697,2018,5,Spring,1323.67,928.63,18.06,40.38
D,2018-05-26,733,937,660996,1121307.458,38306,38603,590,114185,2018,5,Spring,1321.99,1121.31,57.46,46.32
D,2018-06-02,723,859,502641,820117.8341,122908,40488,738,139987,2018,6,Summer,1005.28,820.12,184.36,48.59
D,2018-06-09,105,18,487378,921520.3465,196622,38217,640,130213,2018,6,Summer,974.76,921.52,294.93,45.86
D,2018-06-16,534,521,460266,829765.8323,103295,39109,473,122936,2018,6,Summer,920.53,829.77,154.94,46.93
D,2018-06-23,759,491,503138,968493.6908,67708,43960,690,97780,2018,6,Summer,1006.28,968.49,101.56,52.75
D,2018-06-30,877,398,604168,911767.1668,88225,47018,759,110897,2018,6,Summer,1208.34,911.77,132.34,56.42
D,2018-07-07,390,289,856134,794705.7787,73490,41311,315,97035,2018,7,Summer,1712.27,794.71,110.23,49.57
D,2018-07-14,345,308,973269,1136152.837,272035,43675,616,145176,2018,7,Summer,1946.54,1136.15,408.05,52.41
D,2018-07-21,82,684,747404,863718.1156,243397,38449,428,166868,2018,7,Summer,1494.81,863.72,365.1,46.14
D,2018-07-28,150,765,744080,901985.8005,151282,36772,852,134732,2018,7,Summer,1488.16,901.99,226.92,44.13
D,2018-08-04,298,627,682007,702279.7684,167236,39189,928,111139,2018,8,Summer,1364.01,702.28,250.85,47.03
D,2018-08-11,15,997,737496,876082.3184,202409,33537,664,104257,2018,8,Summer,1474.99,876.08,303.61,40.24
D,2018-08-18,266,247,1103614,1013954.117,355190,35835,193,157241,2018,8,Summer,2207.23,1013.95,532.78,43.0
D,2018-08-25,857,499,1130147,1027552.688,650852,42240,389,175646,2018,8,Summer,2260.29,1027.55,976.28,50.69
D,2018-09-01,847,652,1197354,813179.7064,501241,35994,439,152926,2018,9,Fall,2394.71,813.18,751.86,43.19
D,2018-09-08,248,978,1076214,853303.8627,623998,33790,63,164669,2018,9,Fall,2152.43,853.3,936.0,40.55
D,2018-09-15,931,376,1197662,828983.6106,471547,27537,113,181469,2018,9,Fall,2395.32,828.98,707.32,33.04
D,2018-09-22,172,828,1154985,803494.0265,527626,18640,573,177577,2018,9,Fall,2309.97,803.49,791.44,22.37
D,2018-09-29,683,54,1341003,709186.2879,489243,22844,637,177897,2018,9,Fall,2682.01,709.19,733.86,27.41
D,2018-10-06,148,2232,1261496,650615.7831,196398,18910,1686,205461,2018,10,Fall,2522.99,650.62,294.6,22.69
D,2018-10-13,541,3351,1140593,644750.2714,266161,18873,3769,213474,2018,10,Fall,2281.19,644.75,399.24,22.65
D,2018-10-20,471,3980,1522548,634636.0059,230851,17635,3707,259573,2018,10,Fall,3045.1,634.64,346.28,21.16
D,2018-10-27,705,4123,1353272,671268.6013,234290,15845,3886,213627,2018,10,Fall,2706.54,671.27,351.44,19.01
D,2018-11-03,730,4597,1323949,658202.2886,354215,17393,4285,244378,2018,11,Fall,2647.9,658.2,531.32,20.87
D,2018-11-10,649,10884,2395590,1366952.708,447808,16230,10572,409673,2018,11,Fall,4791.18,1366.95,671.71,19.48
D,2018-11-17,406,6657,3836090,1342356.034,721009,12355,6279,462177,2018,11,Fall,7672.18,1342.36,1081.51,14.83
D,2018-11-24,1810,4521,4122952,1365284.848,1542205,15950,5847,736445,2018,11,Fall,8245.9,1365.28,2313.31,19.14
D,2018-12-01,2987,4191,2683625,1688470.135,271990,17572,6116,538954,2018,12,Winter,5367.25,1688.47,407.98,21.09
D,2018-12-08,46810,4308,1304658,1044268.013,126127,17324,51332,402144,2018,12,Winter,2609.32,1044.27,189.19,20.79
D,2018-12-15,39878,7570,969258,867168.6631,234793,11688,47129,415554,2018,12,Winter,1938.52,867.17,352.19,14.03
D,2018-12-22,18097,9901,835053,845630.4709,121114,14901,26892,220138,2018,12,Winter,1670.11,845.63,181.67,17.88
D,2018-12-29,18011,7532,866488,1192396.74,69653,21039,24382,126661,2018,12,Winter,1732.98,1192.4,104.48,25.25
D,2019-01-05,11383,7931,777858,1190160.315,27909,23558,18496,148226,2019,1,Winter,1555.72,1190.16,41.86,28.27
D,2019-01-12,18921,6617,745705,892376.35,78787,35668,24293,117706,2019,1,Winter,1491.41,892.38,118.18,42.8
D,2019-01-19,20651,4903,780876,1120340.493,171685,37945,25656,146320,2019,1,Winter,1561.75,1120.34,257.53,45.53
D,2019-01-26,21856,7050,756032,912092.2741,634739,45187,27648,124347,2019,1,Winter,1512.06,912.09,952.11,54.22
D,2019-02-02,13486,4719,847581,877215.6777,427700,39295,17440,128054,2019,2,Winter,1695.16,877.22,641.55,47.15
D,2019-02-09,18003,5955,694754,880639.9426,198647,38000,23460,127327,2019,2,Winter,1389.51,880.64,297.97,45.6
D,2019-02-16,26539,10227,560664,1124979.87,252450,38486,37272,186962,2019,2,Winter,1121.33,1124.98,378.67,46.18
D,2019-02-23,9991,7021,586831,739202.9652,93629,32565,17121,147821,2019,2,Winter,1173.66,739.2,140.44,39.08
D,2019-03-02,447,6488,843632,1014866.452,44890,40935,7299,152847,2019,3,Spring,1687.26,1014.87,67.34,49.12
D,2019-03-09,672,5478,812535,946963.0102,67419,34398,5453,137527,2019,3,Spring,1625.07,946.96,101.13,41.28
D,2019-03-16,107,8163,791125,869773.717,133073,41917,7928,160490,2019,3,Spring,1582.25,869.77,199.61,50.3
D,2019-03-23,337,14251,992626,869421.0759,210567,35267,14175,138767,2019,3,Spring,1985.25,869.42,315.85,42.32
D,2019-03-30,30,15920,653764,1066941.254,258969,37057,16419,132014,2019,3,Spring,1307.53,1066.94,388.45,44.47
D,2019-04-06,4763,16556,748956,893860.5116,114230,27342,21595,130627,2019,4,Spring,1497.91,893.86,171.34,32.81
D,2019-04-13,5846,15535,1002988,867179.0534,202647,26918,20785,125950,2019,4,Spring,2005.98,867.18,303.97,32.3
D,2019-04-20,10708,18238,941051,942919.7094,330490,23946,28179,170286,2019,4,Spring,1882.1,942.92,495.74,28.74
D,2019-04-27,13546,13953,771658,1094730.101,328108,27322,26155,145936,2019,4,Spring,1543.32,1094.73,492.16,32.79
D,2019-05-04,22707,15960,1002100,779626.5971,188110,21329,37596,161541,2019,5,Spring,2004.2,779.63,282.17,25.59
D,2019-05-11,25209,19605,850561,641094.0861,247255,19747,44352,157701,2019,5,Spring,1701.12,641.09,370.88,23.7
D,2019-05-18,29898,23443,704654,755959.1398,343210,17515,53207,125866,2019,5,Spring,1409.31,755.96,514.81,21.02
D,2019-05-25,31386,21802,1014486,734801.3407,415470,16982,53098,138898,2019,5,Spring,2028.97,734.8,623.21,20.38
D,2019-06-01,39013,25973,1012346,642670.048,131632,18254,63828,136182,2019,6,Summer,2024.69,642.67,197.45,21.9
D,2019-06-08,148950,38292,919319,597719.8291,336878,21830,187033,123532,2019,6,Summer,1838.64,597.72,505.32,26.2
D,2019-06-15,95979,40344,654139,642199.93,415099,24502,136329,171528,2019,6,Summer,1308.28,642.2,622.65,29.4
D,2019-06-22,50453,38688,430963,773295.1266,346972,20439,88207,147496,2019,6,Summer,861.93,773.3,520.46,24.53
D,2019-06-29,55529,37671,782176,795409.6322,208146,16820,92859,130401,2019,6,Summer,1564.35,795.41,312.22,20.18
D,2019-07-06,48733,36002,1041348,741400.4776,187689,25105,83676,127654,2019,7,Summer,2082.7,741.4,281.53,30.13
D,2019-07-13,45077,62815,1263379,467704.7587,456048,27125,106293,174906,2019,7,Summer,2526.76,467.7,684.07,32.55
D,2019-07-20,42687,84596,1023680,986374.4248,280605,26228,126008,165212,2019,7,Summer,2047.36,986.37,420.91,31.47
D,2019-07-27,60179,70535,1051855,625180.6165,365489,21495,130055,116591,2019,7,Summer,2103.71,625.18,548.23,25.79
D,2019-08-03,114532,86139,487767,491074.3803,127630,17706,200377,138994,2019,8,Summer,975.53,491.07,191.44,21.25
D,2019-08-10,56153,94999,571070,601795.9181,160547,20391,150902,104555,2019,8,Summer,1142.14,601.8,240.82,24.47
D,2019-08-17,51953,85286,695025,656041.3064,241244,19778,135878,157946,2019,8,Summer,1390.05,656.04,361.87,23.73
D,2019-08-24,50750,61418,923230,651680.5557,174991,21257,111248,204523,2019,8,Summer,1846.46,651.68,262.49,25.51
